sgRNA	Gene	Clip2_4_DE_GFP_high_BC16_IGO_09496_8_S8
NOS1_12700	NOS1	50
MAPKAPK3_21021	MAPKAPK3	31
OR8D1_67231	OR8D1	51
PPP3CA_14664	PPP3CA	99
C1QTNF4_57338	C1QTNF4	19
COMMD7_62235	COMMD7	29
BCAS4_42925	BCAS4	45
ARHGAP4_1129	ARHGAP4	121
SMR3B_29409	SMR3B	20
HOXA7_8655	HOXA7	58
C15orf26_63437	C15orf26	22
MED15_39085	MED15	35
DSEL_56117	DSEL	57
ZNF654_42175	ZNF654	13
ROM1_16242	ROM1	28
ANKRD20A3_73113	ANKRD20A3	7
TMCC3_45500	TMCC3	18
PCDH11X_36028	PCDH11X	44
KIAA0430_25536	KIAA0430	40
CNNM4_35074	CNNM4	69
FAM208B_40964	FAM208B	43
FLRT1_33556	FLRT1	50
BTBD3_31175	BTBD3	29
FAM210A_58932	FAM210A	17
TFIP11_33618	TFIP11	24
GMFB_7283	GMFB	44
ABAT_40	ABAT	47
RC3H1_62116	RC3H1	42
C3orf30_62661	C3orf30	129
VEZT_42731	VEZT	22
LRP3_10793	LRP3	29
BAMBI_33763	BAMBI	9
PLEKHH2_59789	PLEKHH2	24
MND1_52790	MND1	109
CNOT10_34045	CNOT10	9
2-Mar_38269	2-Mar	20
ZNF594_53857	ZNF594	77
LYPD8_74114	LYPD8	82
WRN_20319	WRN	15
TMUB2_48914	TMUB2	34
TTC16_63138	TTC16	22
OR6X1_71729	OR6X1	34
CMA1_3439	CMA1	24
PIGT_39123	PIGT	49
CLEC7A_47838	CLEC7A	27
KRTAP10-9_70668	KRTAP10-9	64
TTC29_52639	TTC29	26
IL20_37248	IL20	37
NOX5_49204	NOX5	35
LYZL4_59932	LYZL4	39
PHF21B_56888	PHF21B	53
NPHP4_67055	NPHP4	23
HAPLN1_3921	HAPLN1	24
SRSF10_29123	SRSF10	34
ADAM18_22882	ADAM18	76
PHC2_5302	PHC2	24
SAA1_16775	SAA1	15
HSD11B1_8880	HSD11B1	37
LAT_35466	LAT	33
LY75_10893	LY75	25
ASB13_49857	ASB13	52
BCL10_23403	BCL10	44
TLE3_19251	TLE3	42
DENND5A_32255	DENND5A	25
JAK3_9908	JAK3	29
ACSS1_53766	ACSS1	24
PRDM15_47250	PRDM15	22
TMEM248_41474	TMEM248	39
MEN1_11363	MEN1	16
FPGS_6557	FPGS	38
RNF187_62201	RNF187	28
SPATA2_26100	SPATA2	47
C3AR1_1984	C3AR1	21
TRAPPC3_35561	TRAPPC3	23
HHLA1_26960	HHLA1	31
METTL2A_68862	METTL2A	28
RIOK1_52431	RIOK1	53
TMEM204_49525	TMEM204	5
ARL8B_41927	ARL8B	26
PPP1R13B_32601	PPP1R13B	60
GFY_75926	GFY	30
ZNF25_65368	ZNF25	22
ROBO4_40179	ROBO4	35
FAM170B_64132	FAM170B	40
KIF3C_10158	KIF3C	43
ZNF681_61977	ZNF681	43
CD3E_2558	CD3E	51
PIWIL2_41640	PIWIL2	50
CMTM4_61547	CMTM4	22
SLC45A3_54898	SLC45A3	29
TSEN54_67570	TSEN54	16
HIST2H2AC_21649	HIST2H2AC	52
NKAPL_66058	NKAPL	53
C4orf26_62714	C4orf26	74
CCDC25_42065	CCDC25	36
BTNL10_75181	BTNL10	40
RAD54L2_31822	RAD54L2	50
LRRC3_51646	LRRC3	16
FAM35A_40177	FAM35A	10
TAB1_28129	TAB1	56
DSC1_5067	DSC1	29
CYP1A1_4335	CYP1A1	13
CDKN2B_2944	CDKN2B	3
BANK1_41354	BANK1	55
KCNQ5_44270	KCNQ5	80
SQSTM1_23274	SQSTM1	58
OR6T1_65422	OR6T1	37
ZDBF2_46205	ZDBF2	7
TTBK1_53883	TTBK1	9
C10orf131_75140	C10orf131	29
FOXK1_65922	FOXK1	29
G2E3_42869	G2E3	47
ADAM20_22878	ADAM20	93
AARS_33	AARS	10
DHX29_40100	DHX29	11
URI1_22800	URI1	14
HNRNPM_12184	HNRNPM	16
CACNG3_27868	CACNG3	30
C17orf53_48654	C17orf53	8
AK8_63116	AK8	22
FNDC4_48131	FNDC4	91
SRPRB_46534	SRPRB	24
SRC_18160	SRC	38
REG4_52761	REG4	20
MFHAS1_24332	MFHAS1	39
TMEM92_63523	TMEM92	29
TAS2R60_68731	TAS2R60	12
NEURL2_60999	NEURL2	25
DCLK1_24163	DCLK1	84
C19orf25_61983	C19orf25	15
ATG12_23995	ATG12	17
SPRY4_51957	SPRY4	26
LOC388436_71030	LOC388436	29
PPP1R13L_29316	PPP1R13L	16
PPP1R2_14577	PPP1R2	27
OR7D4_58970	OR7D4	14
RAB34_52560	RAB34	65
PACSIN1_37001	PACSIN1	20
CT62_64477	CT62	46
STOML3_63387	STOML3	40
PDE11A_37461	PDE11A	33
POTEF_74664	POTEF	11
CT47A1_74566	CT47A1	41
FAM57B_52425	FAM57B	25
TMEM186_33978	TMEM186	25
CAPZA2_2315	CAPZA2	31
AGRN_70563	AGRN	34
NXPE1_58253	NXPE1	6
KAT7_30251	KAT7	18
NONO_12695	NONO	29
SMG9_43849	SMG9	11
TESK1_18993	TESK1	40
PCDHA3_44046	PCDHA3	45
BID_1725	BID	71
VKORC1_48671	VKORC1	31
SSPN_21261	SSPN	60
MMAA_63906	MMAA	18
WNT10A_51142	WNT10A	36
SLMO2_37528	SLMO2	8
SPATA22_54041	SPATA22	35
KDM4D_43051	KDM4D	33
OR11H4_71795	OR11H4	10
TM9SF2_24650	TM9SF2	16
SMIM21_67715	SMIM21	4
LENEP_43667	LENEP	25
C11orf45_65388	C11orf45	45
EDF1_22782	EDF1	23
SPTBN1_18146	SPTBN1	29
TMEM11_23138	TMEM11	56
MICAL3_45820	MICAL3	22
PPAN-P2RY11_74465	PPAN-P2RY11	11
SERPINC1_1291	SERPINC1	29
TSNARE1_65026	TSNARE1	40
DAGLA_2067	DAGLA	17
SCAF8_30927	SCAF8	52
MAPKBP1_31437	MAPKBP1	24
L3MBTL2_52470	L3MBTL2	11
SLC39A5_67336	SLC39A5	36
TMEM229A_75050	TMEM229A	18
NUDT12_52258	NUDT12	85
RBM23_41716	RBM23	5
USP17L26_74669	USP17L26	1
ADAM18_22884	ADAM18	44
AFF2_6516	AFF2	66
CASC4_56959	CASC4	7
NFU1_35874	NFU1	70
BTG3_29646	BTG3	14
TMEM109_48860	TMEM109	29
PI4KB_14002	PI4KB	17
YTHDF2_38771	YTHDF2	29
KDM1B_65849	KDM1B	77
BIRC2_918	BIRC2	28
PAX3_13331	PAX3	50
ATP1B2_1356	ATP1B2	50
PSME1_15285	PSME1	40
RFX1_16063	RFX1	60
OR56A4_58289	OR56A4	56
CBS_2450	CBS	7
IQSEC3_72862	IQSEC3	43
FAM129A_57783	FAM129A	29
SLC29A1_5610	SLC29A1	25
SYMPK_21376	SYMPK	8
GID8_41256	GID8	35
C1orf50_48876	C1orf50	11
ZNF138_20684	ZNF138	45
PCDHGC5_43877	PCDHGC5	30
STX2_5700	STX2	22
PCDHB4_43987	PCDHB4	52
OXT_13168	OXT	30
STRN_18436	STRN	41
ERMAP_57148	ERMAP	46
BRD3_21177	BRD3	39
BCO2_52576	BCO2	18
ASCC1_37511	ASCC1	48
UPF3A_48428	UPF3A	22
C18orf65_72236	C18orf65	39
EXOC6_40172	EXOC6	38
CD80_2632	CD80	19
CCDC66_68109	CCDC66	35
TRAF4_25379	TRAF4	44
GRK7_59999	GRK7	38
UNC119_23844	UNC119	31
STXBP1_18456	STXBP1	46
ZFAND6_40004	ZFAND6	85
C17orf107_75271	C17orf107	32
HGF_8320	HGF	39
NTMT1_36317	NTMT1	14
PRODH2_46637	PRODH2	26
IGLL1_9355	IGLL1	30
KRT6C_68504	KRT6C	23
KBTBD4_43108	KBTBD4	15
GPR37L1_24393	GPR37L1	9
CCDC180_75813	CCDC180	31
ABCC11_54810	ABCC11	33
DDIT4L_57443	DDIT4L	33
TMEM53_49472	TMEM53	27
GALNT15_57956	GALNT15	16
KIAA0408_25767	KIAA0408	75
EXO5_48071	EXO5	38
SLC16A13_64856	SLC16A13	41
CCR6_3460	CCR6	43
MBD3L3_74387	MBD3L3	87
ARHGAP26_31705	ARHGAP26	40
RPS16_16574	RPS16	2
DPF3_21302	DPF3	61
ZNF365_31135	ZNF365	24
PHC3_50597	PHC3	37
FAM98C_61918	FAM98C	15
RASGRP4_57550	RASGRP4	29
HLA-DOB_8408	HLA-DOB	39
EFNB2_5357	EFNB2	94
AKIRIN1_49506	AKIRIN1	13
SPTB_18142	SPTB	19
MDGA2_63420	MDGA2	46
TMEM156_50586	TMEM156	35
GLIS3_64091	GLIS3	56
AWAT1_63239	AWAT1	23
UNC93B1_51821	UNC93B1	33
CT62_64479	CT62	26
NOTUM_61735	NOTUM	29
ADGRB3_1580	ADGRB3	41
TCHP_53253	TCHP	50
BCL2A1_1638	BCL2A1	30
R3HCC1L_35944	R3HCC1L	57
FAM92A1_60479	FAM92A1	27
ACACB_93	ACACB	40
KIAA0753_26181	KIAA0753	69
SNCG_17849	SNCG	12
EML4_36138	EML4	53
CENPBD1_56358	CENPBD1	19
FANCD2OS_57565	FANCD2OS	21
ICK_31016	ICK	18
MEX3D_72095	MEX3D	88
TSSK1B_52707	TSSK1B	25
USP47_41374	USP47	12
CD276_51220	CD276	19
ADCY8_301	ADCY8	23
PYGL_15615	PYGL	22
OLFM4_28497	OLFM4	78
SFTPD_17236	SFTPD	36
NOX3_37224	NOX3	34
RPS6KB2_16529	RPS6KB2	40
SPATA20_48158	SPATA20	24
AGXT_532	AGXT	44
DNAJC25_73537	DNAJC25	19
CATSPERB_50049	CATSPERB	11
HEATR9_66829	HEATR9	44
ZNF772_72250	ZNF772	50
GIPC2_40632	GIPC2	22
FBXW12_68073	FBXW12	42
MAGOH_11060	MAGOH	19
CETP_3063	CETP	40
MPP1_11712	MPP1	63
PRKCZ_14865	PRKCZ	27
NTN4_46742	NTN4	25
ITGA11_30870	ITGA11	12
OIT3_64141	OIT3	46
ZBTB17_20723	ZBTB17	6
SHISA6_70994	SHISA6	37
C1orf43_34064	C1orf43	10
CNTRL_30000	CNTRL	77
HIST1H2AJ_21626	HIST1H2AJ	17
SYNDIG1_50443	SYNDIG1	46
OTOP2_56329	OTOP2	21
LAPTM5_20941	LAPTM5	23
PLEKHA2_46776	PLEKHA2	65
LENG8_57271	LENG8	21
ZNF112_20865	ZNF112	13
TMEM87A_34213	TMEM87A	67
C9orf156_38964	C9orf156	25
LDLRAD2_72524	LDLRAD2	28
AKNA_51236	AKNA	19
PRSS22_47276	PRSS22	31
TNNT2_19409	TNNT2	59
CDKN3_2954	CDKN3	47
PPM1A_14548	PPM1A	45
UQCRFS1_20029	UQCRFS1	7
PKD1L2_57170	PKD1L2	21
AK7_58469	AK7	10
TMEM2_33447	TMEM2	10
TMEM230_36361	TMEM230	99
CREB3_28262	CREB3	38
MED23_24825	MED23	18
OR4K15_51521	OR4K15	24
ZNF527_53698	ZNF527	17
CBR4_54316	CBR4	59
OIP5_30811	OIP5	24
PTPRH_15490	PTPRH	48
ATP5C1_1415	ATP5C1	24
PGRMC2_28040	PGRMC2	13
PFAS_13709	PFAS	47
CLCC1_31895	CLCC1	13
S100A14_45409	S100A14	56
ACSF2_50948	ACSF2	20
OSTM1_36229	OSTM1	82
SERPINF2_14165	SERPINF2	77
SEC14L4_67999	SEC14L4	67
C6orf52_69890	C6orf52	32
MFSD6_40735	MFSD6	45
CD163L1_67310	CD163L1	42
QTRTD1_49645	QTRTD1	28
IL12A_9494	IL12A	17
LDLR_10565	LDLR	42
NFE4_46500	NFE4	56
ITGA1_9743	ITGA1	23
VPS4A_35767	VPS4A	47
BCL2L10_26746	BCL2L10	82
ANKMY2_44877	ANKMY2	48
WDFY1_45949	WDFY1	12
DFNA5_4728	DFNA5	52
NASP_12209	NASP	42
MAGOHB_41595	MAGOHB	38
CUZD1_37281	CUZD1	33
MMP9_11607	MMP9	36
NLRP5_59068	NLRP5	11
MDFI_11269	MDFI	79
GNL3L_40228	GNL3L	16
AGO4_64345	AGO4	52
KRTAP9-9_51992	KRTAP9-9	38
FRMPD1_30974	FRMPD1	27
F2_5937	F2	42
CFD_4712	CFD	15
C16orf86_70963	C16orf86	65
VIPR2_20171	VIPR2	18
LHX5_47529	LHX5	26
FEV_40464	FEV	59
VCX2_38858	VCX2	18
IL33_55665	IL33	48
SLC13A1_17632	SLC13A1	53
TLR1_19275	TLR1	22
TLCD1_57707	TLCD1	35
CNOT4_12717	CNOT4	23
CAPG_2281	CAPG	82
NAT8_23631	NAT8	44
OR14C36_59288	OR14C36	35
GCM2_24300	GCM2	15
MAP2K4_17159	MAP2K4	25
SPIB_18064	SPIB	13
GAK_6815	GAK	44
ZNF132_20662	ZNF132	23
NAMPT_27118	NAMPT	18
INA_23910	INA	25
SRI_18172	SRI	39
QARS_15625	QARS	9
ALYREF_27292	ALYREF	4
SHISA8_73018	SHISA8	62
TRIM22_27818	TRIM22	43
POM121C_75122	POM121C	5
PAFAH1B3_13255	PAFAH1B3	32
ADIG_62219	ADIG	21
SUPT7L_26411	SUPT7L	32
CCNG1_2508	CCNG1	13
MMP2_11592	MMP2	12
TPCN1_39585	TPCN1	50
C9orf64_53281	C9orf64	27
HEXIM1_28675	HEXIM1	31
LRRC4_47371	LRRC4	52
TGFB1I1_19081	TGFB1I1	44
MYOF_35087	MYOF	100
MND1_52789	MND1	9
LRP1_10788	LRP1	13
NPTX2_12815	NPTX2	22
CEPT1_27924	CEPT1	10
PTMS_15402	PTMS	28
WASF2_27218	WASF2	31
ZNF415_43374	ZNF415	37
DBR1_38010	DBR1	10
SNX33_66907	SNX33	22
TTC39C_58944	TTC39C	51
VSNL1_20197	VSNL1	24
OPRL1_13063	OPRL1	36
TAF11_18669	TAF11	15
ZNF24_20528	ZNF24	118
FRS3_29266	FRS3	25
CENPH_48280	CENPH	7
QTRTD1_49644	QTRTD1	56
SEC23A_28247	SEC23A	28
ACTR5_50341	ACTR5	16
PROCA1_61721	PROCA1	15
SIRT4_32727	SIRT4	23
MYO18B_54078	MYO18B	33
NOP14_22407	NOP14	50
CCDC146_46091	CCDC146	14
RNF122_50132	RNF122	29
AKT1S1_53525	AKT1S1	30
PINX1_41223	PINX1	14
MTFR2_56925	MTFR2	28
C10orf128_64134	C10orf128	33
QTRTD1_49643	QTRTD1	42
DPP8_40866	DPP8	17
ARFGAP2_53549	ARFGAP2	12
ZNF335_47152	ZNF335	88
ARF6_1096	ARF6	61
TMEM105_67679	TMEM105	94
GIT2_26064	GIT2	14
AGTRAP_44931	AGTRAP	20
OSR1_59809	OSR1	20
ASPM_66969	ASPM	20
MYO1H_67365	MYO1H	33
CCDC74A_55533	CCDC74A	14
KIF27_42708	KIF27	20
RFXANK_22480	RFXANK	25
ADAMTS14_60966	ADAMTS14	32
RTN3_27718	RTN3	31
CEP63_51000	CEP63	22
ANKRD35_62064	ANKRD35	41
FAP_6079	FAP	49
MORN3_67345	MORN3	66
HTRA1_15075	HTRA1	53
ZNF706_37881	ZNF706	51
CSRP1_4111	CSRP1	69
C1QTNF9B_70899	C1QTNF9B	13
TTC24_63752	TTC24	13
ZNF804A_55992	ZNF804A	21
OR4D10_71693	OR4D10	17
HIST1H2BF_21671	HIST1H2BF	22
FOSB_6550	FOSB	51
SHANK1_37467	SHANK1	23
ZNF841_67810	ZNF841	35
CTTN_5568	CTTN	18
C7orf33_65014	C7orf33	51
RNF34_50882	RNF34	6
PRKG1_14875	PRKG1	55
SAMD10_60916	SAMD10	23
PHC3_50595	PHC3	37
ATF6_31254	ATF6	47
NAT10_42002	NAT10	18
LMCD1_37010	LMCD1	19
FABP3_6010	FABP3	34
GM2A_7274	GM2A	4
C20orf203_67990	C20orf203	41
CIART_62040	CIART	52
CCDC181_46434	CCDC181	27
WWC2_50603	WWC2	37
TEAD1_18948	TEAD1	38
ZC3HAV1L_56101	ZC3HAV1L	107
NRBP1_36914	NRBP1	28
MXD3_52145	MXD3	33
NPEPL1_49726	NPEPL1	25
CEACAM20_58963	CEACAM20	18
ZNF551_55366	ZNF551	16
REPS1_54739	REPS1	49
DOCK1_4959	DOCK1	28
AURKAIP1_41272	AURKAIP1	16
PLEKHF2_49569	PLEKHF2	14
RASSF8_30533	RASSF8	19
PBRM1_41878	PBRM1	6
POGK_46109	POGK	19
SFMBT1_38812	SFMBT1	42
BPY2C_73292	BPY2C	68
AP1B1_458	AP1B1	3
SOX8_37069	SOX8	81
ATP2B3_1385	ATP2B3	53
PLCXD3_69690	PLCXD3	34
C2orf74_69028	C2orf74	14
NDC80_27973	NDC80	30
UQCRHL_72968	UQCRHL	52
NXPE4_40687	NXPE4	35
VPS9D1_25342	VPS9D1	46
PLA2G2D_34934	PLA2G2D	6
SPAG1_18029	SPAG1	13
CD2BP2_28028	CD2BP2	44
CDH12_2875	CDH12	32
PDK2_13605	PDK2	59
LAMA1_67691	LAMA1	16
BTBD11_58410	BTBD11	29
TAC4_66560	TAC4	2
QSOX1_15411	QSOX1	43
RABL2B_30307	RABL2B	7
ZNF518B_54994	ZNF518B	14
WDR49_62553	WDR49	39
MOB4_33883	MOB4	1
C4orf46_64934	C4orf46	13
STXBP3_18463	STXBP3	73
PRSS50_36547	PRSS50	11
ASF1A_33880	ASF1A	13
PADI1_36854	PADI1	25
CORO2B_27925	CORO2B	99
RNF166_57607	RNF166	39
PRAMEF10_69504	PRAMEF10	46
XKR4_57189	XKR4	15
C3AR1_1982	C3AR1	40
TAF8_59725	TAF8	21
GPER1_7586	GPER1	43
LGR4_42472	LGR4	83
LAMTOR3_22564	LAMTOR3	40
ZNF546_68913	ZNF546	10
APELA_75865	APELA	47
PAXBP1_56694	PAXBP1	24
ALDH6A1_11647	ALDH6A1	42
HAPLN2_46885	HAPLN2	95
SCARB2_2666	SCARB2	33
FHDC1_55002	FHDC1	44
C11orf95_48585	C11orf95	32
MFSD12_59113	MFSD12	16
HPS4_55108	HPS4	21
COPB2_24379	COPB2	25
MEFV_11329	MEFV	8
TBCE_18750	TBCE	20
JAM2_46584	JAM2	30
RAD54L_21931	RAD54L	17
YAE1D1_44828	YAE1D1	13
ADAMTS20_50681	ADAMTS20	74
SIX5_61891	SIX5	51
ARGFX_73474	ARGFX	48
KIAA0319L_50397	KIAA0319L	63
ECD_30747	ECD	5
DDX41_38736	DDX41	16
FAM101A_61308	FAM101A	26
NPY5R_12826	NPY5R	114
MAGEB6_63229	MAGEB6	27
KLHL40_59936	KLHL40	30
CFB_1699	CFB	35
TMEM240_68954	TMEM240	15
ART1_1219	ART1	16
SMLR1_75950	SMLR1	25
CPA2_3766	CPA2	81
ATP5L_28738	ATP5L	37
RFX2_16068	RFX2	72
KRT79_68811	KRT79	45
MYL12B_56775	MYL12B	17
STAC3_66223	STAC3	4
NOTCH3_12734	NOTCH3	44
C21orf140_76363	C21orf140	17
PTGR1_31318	PTGR1	53
5-Mar_40425	5-Mar	24
SNX31_64056	SNX31	37
PAFAH1B1_13246	PAFAH1B1	8
NAP1L2_12193	NAP1L2	71
ADGRE1_5557	ADGRE1	26
PGF_13801	PGF	53
TIMM23_75655	TIMM23	26
CDH1_2830	CDH1	17
WDR61_51205	WDR61	10
KANSL1_67608	KANSL1	4
IARS2_43073	IARS2	17
LHX8_72819	LHX8	19
NISCH_30424	NISCH	41
GPR75_29592	GPR75	36
PNLIPRP3_58147	PNLIPRP3	21
ABI3BP_33996	ABI3BP	20
EIF2S2_23331	EIF2S2	10
ZBTB5_26455	ZBTB5	39
KLHDC8B_64801	KLHDC8B	20
GDAP2_40714	GDAP2	18
USP48_53101	USP48	71
CHRM4_3211	CHRM4	18
ASCC3_29725	ASCC3	27
TMEM114_67555	TMEM114	30
KRTCAP2_64674	KRTCAP2	18
CEBPE_3015	CEBPE	23
MEOX1_11366	MEOX1	35
PRDX6_25308	PRDX6	48
LCE2B_34818	LCE2B	21
KRTAP20-2_68676	KRTAP20-2	25
GSDMA_67646	GSDMA	15
TRUB2_35368	TRUB2	24
GZMK_8075	GZMK	26
TP63_22484	TP63	91
CADM2_66315	CADM2	64
B4GALT2_22730	B4GALT2	11
NF2_12488	NF2	54
PARP6_44730	PARP6	50
FTMT_56660	FTMT	34
RNF157_57247	RNF157	20
TRPV5_44226	TRPV5	17
OR2L2_34829	OR2L2	65
HACD4_72451	HACD4	21
ARF6_1095	ARF6	20
TRIM36_42601	TRIM36	36
ISCA2_58562	ISCA2	28
SALL1_16805	SALL1	12
CCDC117_62293	CCDC117	27
PNN_14310	PNN	7
ZNF232_20880	ZNF232	35
HSPA1A_8923	HSPA1A	28
GNAT2_7338	GNAT2	47
UHRF1_36571	UHRF1	21
TUBA8_39508	TUBA8	25
PCBP1_13378	PCBP1	5
SDS_29787	SDS	25
C7orf49_48657	C7orf49	23
RBBP8NL_61070	RBBP8NL	14
TTC37_25496	TTC37	58
TMED10_29721	TMED10	15
TIGD3_65601	TIGD3	14
CHTOP_34565	CHTOP	19
SLC6A13_17560	SLC6A13	27
UCN2_55355	UCN2	22
APOBEC3H_63792	APOBEC3H	53
ISX_55861	ISX	13
LAMB2_10481	LAMB2	24
ZFP36L1_1880	ZFP36L1	17
AAMP_26	AAMP	66
TLK1_26266	TLK1	38
SHPK_33492	SHPK	64
LRP2_10791	LRP2	33
BNIP3_1830	BNIP3	89
PLEKHA4_46163	PLEKHA4	27
INS_9624	INS	52
HR_43442	HR	24
PLK4_29012	PLK4	14
ISPD_75004	ISPD	43
MYO9B_12130	MYO9B	28
PPAP2A_22434	PPAP2A	11
AKT1_572	AKT1	43
LOR_10747	LOR	62
TPST1_22008	TPST1	46
PFDN5_13731	PFDN5	33
RNF7_25371	RNF7	25
TUBB6_53839	TUBB6	31
IFNK_44415	IFNK	42
FAM92B_68853	FAM92B	20
SMARCA4_17752	SMARCA4	33
IFNB1_9261	IFNB1	30
ZNF451_34409	ZNF451	59
KANK4_63724	KANK4	24
WNT5A_20272	WNT5A	27
FAM69A_71140	FAM69A	12
B4GALT1_7093	B4GALT1	34
SUSD2_44126	SUSD2	28
RAC3_15716	RAC3	45
OR4F17_51516	OR4F17	4
RAC2_15711	RAC2	21
BCAS2_27637	BCAS2	34
SIGLEC9_35759	SIGLEC9	34
PHIP_41350	PHIP	45
IVD_9887	IVD	12
TRUB1_61133	TRUB1	70
CARD16_57159	CARD16	41
ANKRD13B_58860	ANKRD13B	13
PXDNL_60524	PXDNL	34
TOX2_54649	TOX2	33
SH3RF1_46074	SH3RF1	54
FAT1_6094	FAT1	64
FKBP3_6359	FKBP3	16
CSN1S1_4055	CSN1S1	42
POLD4_46409	POLD4	24
STRADB_42518	STRADB	45
AP3S1_3330	AP3S1	9
MUC17_60789	MUC17	10
ULK4_41231	ULK4	29
ATL1_37659	ATL1	68
TAS2R41_66985	TAS2R41	13
TMTC1_52540	TMTC1	66
TMEM45A_41495	TMEM45A	79
RFT1_56037	RFT1	8
ZNF25_65367	ZNF25	6
PPM1M_60031	PPM1M	12
N6AMT2_65702	N6AMT2	49
ZG16B_58701	ZG16B	42
DEFB108B_66129	DEFB108B	15
PCBP4_44916	PCBP4	79
CHD6_53063	CHD6	55
PRTFDC1_44694	PRTFDC1	32
UGP2_19952	UGP2	31
MCRS1_28102	MCRS1	16
PNLIPRP3_58146	PNLIPRP3	14
VPS72_18875	VPS72	17
SCIMP_70977	SCIMP	17
TTC30A_56108	TTC30A	21
NCR3LG1_70266	NCR3LG1	32
AGXT2_48241	AGXT2	18
CDRT15_61665	CDRT15	9
CATSPERD_66851	CATSPERD	8
SCARB1_2661	SCARB1	61
OLFM3_58012	OLFM3	41
CGB_3086	CGB	9
FGF13_6281	FGF13	117
LATS2_35124	LATS2	25
TBX22_37472	TBX22	62
VCPKMT_49385	VCPKMT	35
RNF19A_34021	RNF19A	5
ARNTL2_44642	ARNTL2	45
VPS45_30720	VPS45	41
COMMD5_36326	COMMD5	23
NKIRAS2_36176	NKIRAS2	8
SCN8A_16912	SCN8A	22
NOD2_47436	NOD2	36
TRIM43_59747	TRIM43	9
ZCCHC7_53074	ZCCHC7	52
ZNF165_20742	ZNF165	16
UNC79_45910	UNC79	51
PTCHD2_45780	PTCHD2	59
ACTL9_67815	ACTL9	20
NOL10_50448	NOL10	3
METTL25_53088	METTL25	29
AATK_25398	AATK	69
COMMD10_38688	COMMD10	37
GTPBP2_40394	GTPBP2	81
MAPK13_14917	MAPK13	49
FAM188B_53068	FAM188B	36
UBL4B_63758	UBL4B	13
ZNF16_20496	ZNF16	31
DCDC2C_74735	DCDC2C	29
AMT_760	AMT	13
DNASE2_4915	DNASE2	30
PWWP2B_64149	PWWP2B	50
GPR37_7611	GPR37	27
SMARCA4_17749	SMARCA4	8
TYK2_19783	TYK2	54
TMEM132B_57223	TMEM132B	40
TMEM8A_46707	TMEM8A	14
GHITM_35495	GHITM	30
STK25_28286	STK25	10
DPAGT1_4977	DPAGT1	31
RSPH3_52552	RSPH3	58
ENPEP_5603	ENPEP	9
ZNF426_48908	ZNF426	61
PLSCR4_44937	PLSCR4	48
TUBAL3_50171	TUBAL3	47
UBL3_14314	UBL3	34
GIP_7133	GIP	48
PLEKHG4B_62788	PLEKHG4B	95
SNAPIN_33166	SNAPIN	63
WDR7_32496	WDR7	34
GPR84_39640	GPR84	9
IL17RE_60015	IL17RE	22
MYO10_12134	MYO10	39
RIMS4_60939	RIMS4	38
RNF39_51213	RNF39	32
LAGE3_21491	LAGE3	72
CD24_75487	CD24	34
TNIP1_27735	TNIP1	43
AGAP2_57870	AGAP2	73
LBX1_28837	LBX1	64
KLHL41_27754	KLHL41	18
MRPL12_16469	MRPL12	22
HIST1H2AL_21629	HIST1H2AL	16
CAMK2G_2266	CAMK2G	15
TBR1_28963	TBR1	23
CNGA1_3489	CNGA1	40
SPRR2E_18119	SPRR2E	11
OMD_13010	OMD	29
SYT12_55951	SYT12	50
CCDC169-SOHLH2_76022	CCDC169-SOHLH2	2
TUBGCP4_35805	TUBGCP4	10
WDR88_59078	WDR88	28
INS_9621	INS	53
OPN3_33272	OPN3	37
RSRC2_48432	RSRC2	62
TATDN2_26010	TATDN2	26
DPF2_16015	DPF2	24
MOSPD3_47850	MOSPD3	14
EIF4G1_5459	EIF4G1	31
OR8K1_71659	OR8K1	39
ZBTB14_20426	ZBTB14	24
FLG2_71164	FLG2	14
CSNK2A1_4087	CSNK2A1	23
YIPF7_68183	YIPF7	39
SP110_9185	SP110	20
CCT8L2_62267	CCT8L2	54
THRAP3_26589	THRAP3	22
SMG6_32359	SMG6	21
IK_9367	IK	29
RIMBP2_32967	RIMBP2	52
SPCS1_36261	SPCS1	14
RPL32_16420	RPL32	31
KCNA10_9970	KCNA10	7
AUP1_1520	AUP1	18
STAB2_42696	STAB2	31
MOK_15749	MOK	32
CYB5RL_73607	CYB5RL	38
POSTN_28733	POSTN	17
RASSF6_63918	RASSF6	7
ZCCHC6_49581	ZCCHC6	29
SYT9_61174	SYT9	58
DFFB_4719	DFFB	29
SLX4_53668	SLX4	2
QPRT_32905	QPRT	51
ZDHHC17_32669	ZDHHC17	16
CFAP43_50936	CFAP43	40
FLRT1_33557	FLRT1	24
GLA_7188	GLA	26
SPATA31A5_74513	SPATA31A5	22
PLIN2_331	PLIN2	20
ATXN1L_69389	ATXN1L	56
PRSS38_68980	PRSS38	89
FAM43B_63739	FAM43B	62
PLIN4_74892	PLIN4	17
PKD2L2_35460	PKD2L2	43
C1orf52_62030	C1orf52	62
C8orf82_72796	C8orf82	10
KTN1_10431	KTN1	34
BECN1_22662	BECN1	11
SMN2_17786	SMN2	31
RASA1_15858	RASA1	43
SLC38A10_58769	SLC38A10	11
FBXO7_33719	FBXO7	59
CTIF_26048	CTIF	27
HIF3A_47661	HIF3A	26
